what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.core,3.4.0.v20080604-2000,org.eclipse.pde.core,1416497143588
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.0.v200804302218,org.eclipse.wst.jsdt.manipulation,1416497148688
started,bundle,org.eclipse.wst.jsdt.core,1.0.0.v200805291857,org.eclipse.wst.jsdt.core,1416497148922
started,bundle,org.eclipse.wst.jsdt.ui,1.0.0.v200805282135,org.eclipse.wst.jsdt.ui,1416497149031
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497152650
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.rename.element,1416497152650
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497155489
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497163584
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497167374
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497172976
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1416497186639
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497187575
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497189338
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497191085
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497193957
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497195906
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497199106
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1416497205969
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497207716
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497209182
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416497211257
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1416497238820
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497241160
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416497241222
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1416497247290
