what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.202.v200805140200,org.eclipse.wst.web,1416402663600
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1416402663616
started,bundle,org.eclipse.wst.xml.core,1.1.300.v200806051910,org.eclipse.wst.xml.core,1416402663616
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080604,org.eclipse.equinox.simpleconfigurator,1416402663631
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1416402665535
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1416402665550
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.internal.introview,1416402665566
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1416402684223
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080522-2200,org.eclipse.ui.views.log,1416402694270
started,bundle,org.eclipse.pde.ui,3.4.0.v20080530,org.eclipse.pde.ui,1416402694285
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1416402694395
opened,view,org.eclipse.mylyn.tasks.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.tasks.ui.views.tasks,1416402694909
activated,perspective,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaPerspective,1416402694925
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.perspectives.showPerspective,1416402695065
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaPerspective,1416402695065
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416402710743
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403005227
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1416403005305
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1416403009314
started,bundle,org.eclipse.jdt.launching,3.4.0.v20080529-1300,org.eclipse.jdt.launching,1416403009361
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403010625
started,bundle,org.eclipse.jst.servlet.ui,1.1.200.v200805150230,org.eclipse.jst.servlet.ui,1416403096764
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1416403097325
started,bundle,org.eclipse.wst.sse.ui,1.1.0.v200806041847,org.eclipse.wst.sse.ui,1416403098012
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1416403098012
