what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.monitor.ui,1416759760886
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.tasks.ui,1416759760893
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1416759760898
started,bundle,org.eclipse.pde.ui,3.4.0.v20080530,org.eclipse.pde.ui,1416759760907
started,bundle,org.eclipse.team.cvs.core,3.3.100.I20080605,org.eclipse.team.cvs.core,1416759760913
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1416759760922
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080522-2200,org.eclipse.ui.views.log,1416759760926
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1416759760931
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.0.v200805140020,org.eclipse.wst.common.project.facet.core,1416759760938
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1416759760944
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080604,org.eclipse.equinox.simpleconfigurator,1416759760949
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.0.v200805151903,org.eclipse.jst.common.project.facet.core,1416759761059
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416759764292
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1416759764920
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759773511
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759778600
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759785976
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759819589
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759821298
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759855624
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759857481
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759876812
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759881495
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416759949922
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1416759953018
