what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jsp.core,1.2.100.v200806050300,org.eclipse.jst.jsp.core,1416403099649
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1416403099805
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1416403099852
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1416403100149
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1416403100164
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403100835
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1416403103206
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1416403103222
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403105640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403114627
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1416403114642
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1416403114642
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403116545
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403118854
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.newWizard,1416403118870
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403121100
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403129462
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403131209
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403134937
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403136044
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403138400
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403139369
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403143230
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1416403145601
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1416403148378
