what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544343697
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544350682
started,bundle,org.eclipse.wst.server.core,1.1.0.v20080530,org.eclipse.wst.server.core,1414544352603
started,bundle,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui,1414544352619
started,bundle,org.eclipse.ve.java.core,1.4.0.v20080910,org.eclipse.ve.java.core,1414544352650
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544354494
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544365167
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414544366183
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414544375043
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414544394576
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414544400670
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544401436
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544408280
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414544429656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544434735
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544454689
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414544455892
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414544459002
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414544483691
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544485332
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544534088
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1414544537370
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544539839
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544547808
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544547995
