what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544663502
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544671613
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544677629
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544691727
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544693806
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414544695822
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414544698009
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414544700525
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1414544706604
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414544717527
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544720652
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544742779
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544744685
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544745669
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414544750998
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414544754732
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414544757092
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414544772921
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544776655
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544796656
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1414544797906
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544802282
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544807469
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544810985
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414544818642
